index,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,y
624,6.276294989981585,184.95205738489005,28653.47234174889,6.519434941013332,335.2577772874467,470.4296759126608,11.198483060942408,,4.342759276850004,0
3114,6.971577181951132,185.90693756838783,27959.987873012346,7.214510211890976,349.7438791134752,414.0673542810895,19.882916973878764,36.17900285842046,3.2263485005753423,0
3162,9.079715109457624,222.04263117353537,53735.89919386698,6.894915429194337,254.04097685166928,382.8961665208192,12.704886590045705,101.6153457962523,4.551724493755741,1
2321,6.164480227353412,189.05875636653377,27312.16838469925,6.822156741058116,319.9515925585794,522.8013984753659,13.502579602183232,53.696202309432,4.834023096246113,1
2906,7.417823926645138,243.30469095613023,320.942611274359,4.598669852299243,336.0979810601016,361.10176943442553,20.421472044556765,87.05257595345935,3.4708120786488497,0
857,5.018045870383922,194.66816713135503,27317.09944429893,6.155483652519991,,313.47795930261015,10.407478803660013,85.68527247401492,5.035153706923996,0
888,7.1830959315085465,200.3681589558252,13501.677965117036,7.982096708062272,358.33184894940985,617.5409064911263,11.176548128135948,71.53683430131463,3.8065394387932265,0
1708,5.952267969284858,136.89053061148584,28105.964887110626,7.330957605306177,389.8097463056352,423.9639950474154,15.373779853058068,68.96979299855161,4.769768271388487,0
1688,8.031055220266794,222.6284244862252,18134.83502046913,8.754513037929026,314.47156580599545,452.9702846516933,12.06596280304268,78.54971218738902,3.338880125546951,0
1567,,187.04328340357503,24634.55244287133,9.081880472815234,,443.8433994171436,11.053924602664893,74.10818032317249,3.498716818980463,1
2969,5.726336215779158,191.75228971567427,35899.280308832764,8.066654024034838,378.7746045945564,307.9875511048973,12.568720680384333,60.19235078048578,3.912289081846988,0
2457,6.727185265204605,197.4392159768229,26012.48874565097,6.95200803307596,346.6287351593673,473.3300783045845,18.43783527648162,69.466289077676,4.158248534758004,1
562,6.032188902899926,200.42075551956208,32882.15594301242,6.516518927861855,352.01863792589387,349.98217324059243,14.10482106383114,43.37680776613061,3.423831621257197,0
1460,5.8217069136202575,220.1254225517984,40009.72361003089,6.631835991821185,,493.1183455683015,12.420833844653828,49.12930147194314,3.908198846408604,0
3231,,225.75410943088207,28194.452646493937,5.892829994314714,366.2015834276569,418.27290097063786,17.306831709032622,103.91254761322872,3.855894987146472,1
3099,6.920799599365547,218.0986115912776,13477.381585615329,5.659837138345091,,302.4123743213301,11.054578085761875,61.93377908786759,4.915733469336812,0
3037,7.397544009543939,184.840924899607,19797.10854291745,8.422000034825615,387.1903037447218,428.4147839334657,13.1434437950669,62.33797615381316,3.9471378883607935,0
3090,7.664628096551665,150.6672096648113,33918.04082347813,8.74629542154002,406.4761192954583,436.3356220967888,15.21692954481125,,3.4874068798248765,0
2455,,176.4136378217577,12674.67277275363,8.988476975316278,354.76811485914754,344.4204347864156,12.682868896426328,83.56735642622158,4.403876807334038,1
2725,7.780868679242907,221.8444932555149,40483.73038912539,6.146098439515495,302.32967382496975,563.7199666725719,11.753045758326325,51.55946461543819,4.602026774692102,1
2714,6.991685152928785,152.97621710585375,20389.593815747437,2.648389906859159,331.25291635773544,460.14617415464585,15.485377868080832,69.67003776931779,3.724823560337372,1
2385,7.608750191252161,192.8566437225395,25410.81187155738,5.955008397109832,283.80296707764285,432.20954474972655,12.7963473572035,81.10379180040266,4.627464223238918,1
636,6.098012089946328,211.45401031110435,39352.77583836346,6.212191253207703,,488.1413127215997,11.79184027310606,46.928041333003634,4.590616740729233,0
1113,8.775485733684196,157.35428924273316,22113.391452033964,7.931502716678679,304.80784540436133,480.71520782815895,15.692838550759577,82.92934548368146,4.393944466089358,1
2692,4.563370643484322,152.90756062034006,13490.608147782808,7.499916848308452,338.58492124673256,524.1080235682906,14.14398936552601,69.01623970585928,4.825179225576871,0
2844,6.658833571629886,182.38955917364427,16828.88059669601,7.071299151714212,355.89689043857345,434.65898101880754,16.618052779485254,69.41228382245832,3.969740440383512,1
1757,7.811512445222393,258.8916011614203,20911.904666062124,6.361756274566996,289.1421748787793,421.1330347716793,9.631649747296876,71.70322700573531,4.546070210293161,0
740,7.061845519716819,211.0916870824707,11300.238108793832,8.866359287204885,299.938071050834,353.5104246491603,16.895753682783038,67.5771086755158,3.958248504440257,1
1040,8.12420782636168,207.50951515100223,26489.114701279133,8.54083737580695,318.0596239862977,431.62567719310726,10.07559844389732,63.98422489979381,4.72445657765958,0
2439,7.895769121117427,168.72404736817538,28723.61762656382,9.341475229715137,353.97618125213813,517.4366759132656,11.99277232817002,79.86055183417302,4.391731338483637,1
219,8.875642278454443,228.9215871862097,28487.7085978243,5.318731980337871,351.9607231772035,474.77251899981127,14.683970470839256,52.5788600217086,4.006991558563305,0
906,,215.99711663155816,35971.02511348583,10.03050815644373,330.85892653323094,558.108549013308,14.337804381879778,81.76977525321638,2.9341370013330885,0
1235,7.756678950252448,186.68645891773843,22440.40104062623,7.462613332349711,342.9993828154195,320.9309662596464,19.57257183322662,,2.8424707084630283,0
1717,7.691486298425762,155.18531929611436,36578.22374530493,7.690727720492953,405.1693860001742,536.8895891431413,16.214965646843382,77.58205050309272,4.042497483266329,0
541,4.301373467127349,148.73770094538864,26640.072187750717,9.242652786863514,316.7644064543525,365.83537478378594,12.515733708615528,54.082289117007385,3.067626699089017,0
1614,6.528490775347884,184.42915953995757,10835.201157145417,6.8263306319169,378.7757199826999,430.4187865497372,13.621324969131363,100.82179194268406,4.585971676210264,1
1859,7.480728113602178,117.05731445445494,28357.94277394804,4.702820909863455,414.85578396069553,472.05933940894187,18.340212078035847,76.3445814685711,3.714874787439821,0
2780,7.000523220722731,219.44263968437767,26012.130277781263,6.280886804932884,395.2413289704521,483.3198806937969,19.538635114010503,46.861383946118096,4.333688587372011,1
2303,8.111101031034266,198.76819532530232,35200.7988338764,9.685390204181694,,348.9713948903876,19.071934700397264,72.87156408438828,3.663774941094516,1
279,6.286806948436977,258.30005161775443,13777.37619108904,7.483257698182117,328.68064962605115,563.4347751029119,16.460836876715575,73.51665351167088,4.1048632751894125,1
1252,8.24518659646861,199.30577420576543,13909.479065439597,9.369641788553407,406.0476089009569,423.73678433827496,14.801329007397667,97.27700425141389,4.125731794026834,0
1777,7.946767904206179,277.1169457168408,24244.11196284924,7.561175804087703,273.3843106305223,306.8374019331574,11.796234731912987,70.01966581473658,3.038483125240436,0
1215,7.96852586987492,156.45114877705169,27008.01187446905,4.716576507918205,,455.8404279578049,8.360283485419302,52.50118739443663,3.173879163212596,1
2515,4.0914114501536405,146.78993810075713,24252.45882437874,7.254980810725014,282.6935021085308,482.2944042361673,10.611555510495464,70.06944170830938,5.952324819621305,0
1485,6.1986503364476775,246.47696246194465,31369.54164078314,6.218948453901331,,527.0007955647558,10.522934631947123,62.12546897977036,3.5741720224410343,1
2611,5.517737316420501,190.6699278409826,17638.322473218224,10.525857765559618,,461.92898116329553,12.531684282728747,44.88784333517118,4.523106007500935,0
2942,7.301903491347546,224.4678021721821,23565.17840440943,7.554047401387347,280.12948490340096,487.3333212872414,8.52486424037835,68.9401927682938,3.4306991879662263,0
1306,8.307462969006558,229.9412343165086,18452.645570929,6.895145947235456,338.4837027730708,464.9009848320303,9.512102516349389,84.05341480502423,4.625729241507733,0
512,7.803833220697706,223.68811085598787,37376.79298893104,6.664969394719985,,343.76401307822925,16.69740839569556,74.78243416450114,2.9073872665012983,0
1594,8.733525329569868,203.39613019500507,24578.421221310626,6.594144886088997,288.6784626440969,336.82465618510247,16.70192017237497,68.79306179495858,3.149201800222124,1
1554,8.942045991487,215.6737860705196,56488.67241273919,3.2314384013788304,129.00000000000003,541.9154676754551,9.313770679686227,70.82837383447702,4.354287641189531,1
2977,4.016590232603383,255.6165687786077,28612.266106918007,7.340595024194956,290.69066132670605,442.3851181934442,9.305732858145577,71.34213154493884,4.417134152553989,0
0,,204.8904554713363,20791.318980747023,7.300211873184757,368.51644134980336,564.3086541722439,10.3797830780847,86.9909704615088,2.9631353806316407,0
1023,11.0278798626952,228.3227976007996,13124.105636341585,7.5166432155506255,319.3540394138715,376.2319179250843,8.033858640214078,48.52903792672959,4.178897908640168,0
3198,7.503085765108365,186.71332903022403,32000.178936298867,7.641776466935965,315.97414706420983,473.5316110532757,12.049130600518822,43.28047645668155,4.3055136249312,1
2582,5.331799285360081,149.95504742834828,19693.90677215798,7.146139714096017,336.01190807893107,285.9980485407315,14.298578791054467,46.113762864708185,4.734873906917863,0
2389,7.476689511613987,162.00870309518598,22171.31889817714,9.61159855831238,,401.2348151822703,14.993740060714572,82.86176424061142,4.195539286347104,1
2480,9.01210031314688,268.6792987326894,13064.450591186154,7.62564081064624,358.3367600531407,549.8271420293984,12.0158677727552,63.69840388446804,4.962329207225059,0
2195,,168.0424650881038,18564.37205508863,8.562156382020357,345.20522222021754,419.1315765130688,18.45989019837691,59.70020966469975,2.9624329710874653,0
2242,6.645657377741357,170.26971540321037,23432.109730480184,7.066565050078192,,513.364946339962,20.26467843539706,78.90088800230076,4.17065776273292,0
1021,,240.42978682732485,25959.613897834544,10.571596299305776,,446.7429748194644,13.573471029245129,80.2683717898251,3.3583534546716933,0
999,,236.3569746190456,24873.622781133807,9.410657997698486,300.6884165729052,479.0560337017452,13.521923255626632,46.59887075058384,5.284233272110425,0
2341,5.468360932331922,180.38236352234705,12305.90541479136,5.446562741244111,410.4592723125703,388.7455015206098,12.553093536183098,60.62774824844821,4.93346794921327,1
534,5.006562979263787,160.49644799107477,27218.82197618923,11.5431904716461,289.9757766678206,303.25634290442457,16.56939117344473,70.69906613930974,3.665205612498673,0
1653,6.648005459996722,191.84180146168097,15176.290678276642,5.661662590307018,,471.04712867160185,15.43828676565181,56.5323871527517,3.829783554180682,0
1782,7.703356821382107,211.34468669587807,12861.946542042451,9.24530582842397,347.6308335581716,598.6628773555655,10.542341791180377,91.11869818917016,4.7321253460612525,0
3019,9.347344621102474,201.63283568822908,13749.59603662392,7.333742136171539,322.04466679436683,512.4463050206832,12.434716127111813,43.827118677426654,3.615151099257613,0
2937,6.227841921598111,183.3090479533006,38976.0352139622,8.247332931827263,,531.6307209972657,15.84784937430669,46.64358918073119,4.599573326595357,0
1000,6.64884918609138,181.6881220667947,30733.50383761234,5.96127222367226,343.9252223114132,257.7041794322704,17.75844368068323,35.296181418536364,4.827527398066652,0
531,6.145148360574157,197.5410721223073,39657.27210801511,9.900159427394206,288.1578825361206,319.4340325714238,11.587377834236465,120.03007700530677,4.600885754944692,0
567,9.011588753600265,228.91951919276175,25208.151842324634,6.767010377914622,,380.14520478709386,15.518322502076614,,2.897292531479614,0
2182,5.915806749510903,195.7440741357595,12431.803109917795,6.661616200337556,380.7253358421991,367.8540247749136,21.300646940228265,90.39489471617688,4.513200539470004,0
443,7.858662778844826,210.9547539715404,26703.853473458294,6.509065394637483,341.3418986714621,374.07284473023,8.811986111503131,72.79979790650012,3.42247052094365,0
2016,7.347030355621346,199.6137207525292,19073.25959456154,5.766832204959284,336.9943348589987,413.2142304937184,12.482482392969985,56.794083968773165,4.297880700154986,1
2231,6.714862378221963,236.5420505668533,33197.15052685147,4.958516929930555,331.4845300780504,402.94655743700014,14.841181957533706,,4.593763682023074,0
223,9.925041328429108,238.71339338235532,10704.6031822988,6.110019418331791,351.5974226871131,405.9001841052152,13.550366565856905,59.46266898344466,4.703803488576944,0
2417,7.159052990497457,161.47871035811903,25591.840984167506,10.18952799658635,367.59639651851234,330.5504526671393,15.44784172788627,51.18831726937318,4.291668966809951,1
2734,5.810742057236217,151.87617187372092,25419.551655141106,7.874166460655202,313.3647973555195,494.1529743470612,14.646684965981876,77.37381254511361,3.4369668618570386,1
2854,6.903074330528872,206.92250438388717,17947.988113640647,7.048017331283495,,601.9852229466272,11.775109713528764,58.17625506029297,4.473887010766568,1
1815,8.00637329840415,116.72512210866824,45041.14913877317,5.165292400412609,,367.688990583101,13.425164731026086,87.38198133895787,2.396505357833779,0
3167,6.02834878509831,225.67487155966444,12145.544595700614,6.126270002317292,365.9617110979725,503.1121473588796,15.651888435571491,73.4005779258381,3.142083954421776,1
2071,7.341547112170922,187.6724024235932,21273.45706642797,7.784003063151442,,332.0842933832068,16.842334088885025,55.01915102209801,4.025643695758845,0
2595,7.682762474412737,211.6638523608975,12723.34210107979,6.672340964984802,380.9456026792301,360.10744050616614,14.175316537284402,69.94967472395321,5.044306091718337,0
856,7.918183320861496,224.15200454884612,20012.172975903424,9.00872609354944,302.393605292741,421.8900828269085,22.187849207934164,72.72786842315767,4.764193594306708,0
895,4.487517479010939,199.0514027334056,36860.468899312655,9.751560796636284,338.049427529092,390.5669453150999,8.123470111531901,75.668784523371,2.7657222477016736,0
1884,7.0882509764340735,172.68929992342407,25399.109005649178,6.941216656712949,355.25307889930104,298.6717593898317,13.637782600716491,,3.2306454361995462,0
927,6.751698586301178,203.40045194899608,26325.817698746418,8.365470022720896,341.89563614291336,381.4403881892725,19.52731892757112,58.293945043696525,3.7560066720223904,0
1140,,195.55442847534005,28415.184346936385,7.489779370159324,318.5152705422846,494.40451055374274,15.023961660572413,47.14414365343355,4.052367137670618,1
881,6.571099216507485,207.7410250148432,23372.882653692348,6.280195162130877,313.8469724655427,497.90231984559006,12.87480497903141,75.41671019846203,4.555949236427071,0
2287,6.217579612346267,189.3422246954596,15155.548989159242,6.819438078276601,306.8925996433463,297.7636847142188,11.964913746247134,81.38675264918083,3.490002013654286,0
3075,8.42690635667539,159.69025100871997,19576.530381129185,7.664375220029952,344.14513049090107,390.6908998189671,17.747036803656385,53.63150440112333,4.244513927400452,0
1883,7.456250785416918,226.53828873349204,9163.294448141276,5.7262235902026815,,417.1252096653624,10.066075647918751,67.30422418924053,4.279697427788076,0
971,6.39908051004593,230.0279325865128,23037.076832776307,10.517848492663749,316.0725606007638,452.9744802793642,13.625533230753888,,2.6205380227279225,0
1471,7.583770299043087,217.28326240967087,36343.40705514046,8.532725772698734,375.964391222051,393.8776829935728,17.442301311156484,77.72225679070392,3.642289213931961,0
1343,2.5692435620279186,201.6032843097114,48204.17219241039,6.380683612713321,261.7199596451187,429.74642958279424,10.784140412248064,79.71966628814948,5.506934431690963,0
741,4.638250258554134,182.41962093934336,34261.98588949726,6.197715941573335,307.45845423970667,439.1177045525735,7.760852569489202,,4.124537824896342,1
812,9.485832873402854,218.7382355335101,15357.83337292032,8.534458442405425,315.83139625832393,429.6222121825796,15.621138695886827,64.8260282011821,3.221129818784097,1
1136,,188.6105177047369,27716.338723300283,5.606500395404296,275.1822396217426,520.5877359450662,12.814603672842338,,4.398059122757676,1
2453,,182.25781425767667,17540.742497737258,8.422475923153424,,305.8275349204158,11.805005166813087,61.69611295645719,4.164772623814826,1
1914,6.834259889880556,182.4544617709429,21670.569891384235,6.407647889270883,325.95041116155056,397.3375083043034,16.506658083785794,74.46264571017107,2.658843411948673,1
1874,6.2033225076896565,214.85011121444813,29426.473780195,8.034868234556987,369.72668337071616,319.7666814574808,10.24786327002289,65.30863745472793,3.487920050688021,0
2309,8.01883160724048,197.78558785095404,23104.52038691503,9.674860448761429,322.934548175136,395.7386305771632,13.33774797842176,68.8502040552072,3.188477333734355,1
2181,6.538084087098238,197.42819880817515,15979.060270378986,7.42494459051666,273.7192819103171,452.1872325904004,18.58495937122672,77.73081437484429,5.143750121633965,0
2920,8.091812332148193,200.97330149823853,26472.69180287761,6.725680183680906,,432.1899313966691,13.79865513470338,32.66707798961951,4.370031238360665,0
3219,6.417716046874316,209.702425225232,31974.48163131993,7.263425259222342,321.3821240402445,289.45011830901416,11.36907107055248,,4.210327061428602,1
2952,,162.97855973703514,26281.29781212906,8.52367057619763,369.86267151850336,403.6000242988084,12.388244333581383,,5.185641934752974,0
1465,5.329938815249272,196.0346230520393,24000.523143797243,5.729574898504879,335.0923218449924,511.7051873083987,18.588090626839914,68.45803744806288,5.799322350328874,0
1482,7.015332582746869,222.11300420245996,16351.22628667606,7.838884173635478,353.1898056665931,420.1368731132279,8.84051445092797,66.54393516406815,5.2512231043193385,1
492,,169.18873565554355,18408.29497139389,5.131839261435882,342.9376748915926,350.89436180397325,19.334232111601352,86.67732848500506,6.739,0
1454,8.205541814653984,188.27718776299477,19902.823823816583,5.002791911930391,,331.34556930168577,15.06284086407186,57.81433533419653,3.63403066847096,0
14,7.49623220797336,205.34498215818516,28388.00488673697,5.072557773840631,,444.6453523327066,13.228311099224529,70.30021264692436,4.777382337225378,0
83,5.976769618087598,258.9527320159533,27267.981860954154,7.648599331443458,383.6571521070967,514.118920118766,12.256790251190353,82.46979842996726,2.9946710955082176,0
1685,6.920388988495384,252.3527991789688,11086.259857978246,9.993375713943584,285.7447583599599,368.629147028837,17.120803324175597,43.6670822623032,3.2776013640231367,0
3152,7.647871554133575,160.77435344616492,29000.589711925488,7.217409339005042,,438.8009607469559,13.18250056650038,67.09996942968077,3.0786727238215774,1
355,6.425873866275697,188.98028152061903,11965.396508460652,7.571122584488707,365.4536552185631,502.9910878351933,13.866487230187204,96.81811277026677,3.731936502753873,1
1307,4.909640554437281,157.24045839888794,10488.770936593655,6.929793189332428,,311.74575705391214,11.02379955446628,48.52552498025704,5.345323940025499,0
2803,7.017295398626637,170.13244649695807,20169.34425193036,5.216280115807192,378.2269707780928,512.7684389301344,15.505992025792011,64.6249442093205,4.899611272468954,1
1276,5.3866379619568105,206.89680588125145,20416.6510300176,7.312751932833271,356.38427191664385,525.1234712711948,10.21818532447918,70.03311942680477,4.32090017506474,0
2794,6.1663482229269535,210.0865581013059,37922.90561590639,6.760220714847252,,217.35832957837812,12.289237613808154,39.978096102873664,4.816304243581658,1
3149,5.7310421388707296,223.70496558825224,1351.9069790965912,6.496722627942392,380.5140788236188,620.3046389138948,14.672927103066913,62.02362962212916,3.675807027324031,1
952,7.421997644251864,220.38531444455876,15772.65316965401,9.157615312499004,319.9129388307924,463.29691392023176,16.98166010773798,80.26935416971041,3.6036095808461335,0
3186,8.316663722070082,110.9035977471642,24814.48580511025,9.489565661316872,,480.4723058790679,14.271246650588694,77.85449933820317,2.695799697002897,1
826,6.901863448736066,164.72348623241737,20442.61501430499,5.163931372998991,341.53708898075774,468.4163498271398,10.362622626299128,65.69487776478398,4.047907292461217,0
623,6.412707041754053,204.35809685056077,32333.84154221961,5.204084472211437,345.7175003027596,389.2152949435972,11.14503976880576,91.20486667502402,5.014144884495,0
3118,8.43344310417292,224.8560890465408,12833.461241077755,6.179495870819559,327.5332764554875,411.8499494676316,17.400425875755047,72.91730528459134,3.8247341378467112,1
500,6.109073311509666,191.75557141833468,26853.949493176107,9.064612799735334,312.2019838188006,375.54736167496,15.514032977701902,73.78968300991471,4.881101138250652,0
2023,6.770095146347258,201.65085424059345,25887.631722186707,9.36753268783956,327.6194527217428,519.3803669384755,17.72030028769052,90.06484922185543,5.203461367345384,1
327,9.597191856878178,167.0889759575684,21153.322826848344,7.9444693087435,346.0750158091867,335.19760824941864,14.347676089238009,50.642447466178375,5.145152870605282,1
2960,5.571019711316263,189.72822915067917,26138.097610454868,8.83276202975628,361.8555486279918,434.05125330700906,16.166931044063972,88.72737265705481,3.931306748154382,0
2903,9.004352169514855,222.4897832194207,16544.82750374654,6.12409517358475,,411.1936210517867,16.036914249606525,67.26466878240925,3.5278934709486345,0
1526,7.511816641411975,174.6141336025853,15736.893958506133,8.03428389125894,,303.10814585787523,17.425460208515005,90.6623366916451,2.285519928882218,1
410,,185.75572785563844,27345.17428802764,8.932763593498796,,313.87877126741535,13.420126082226544,56.97484976379481,4.407566169075395,0
722,8.860450853927205,193.74310515437077,24085.11214024342,6.1831095178272095,,526.7049237128014,9.901327631938614,81.33933980941578,4.677713326887139,1
1850,7.793039171409166,257.657739026784,17398.38584333543,8.271245714487424,251.3839436816425,439.7015995303382,9.557030904869691,54.23543289159113,3.389270098308859,0
893,9.055825784677507,196.4758988572676,20226.287944826712,5.838594348296554,298.80356031305337,342.35941054072777,12.813634258709556,84.27921839519584,5.456912830156691,0
2543,7.2943644330256765,191.77362022797823,41569.95198509877,5.311112031956964,321.3205510637133,342.5013872422897,13.792535167923347,54.463524613615895,3.3365823322327546,0
1682,6.709822000741922,148.25318599231414,20922.154463374245,4.633573767322904,,400.3428119181792,18.330856246954568,40.49559628331304,1.6876245048272964,0
1845,8.176079615301635,201.55370076987057,21856.988628005776,5.241047394363035,320.260119542225,464.80333023265456,15.627640701192774,61.65474395735527,4.11232245771067,0
136,6.063354789891076,160.76731128492577,14775.14559575291,7.484103646670236,305.82855327870027,327.27023868075764,12.309015955365226,69.03845387066936,3.4673369148168574,0
2319,6.908272154356689,211.10555110633769,19224.98628010973,6.379970101156275,307.1022061806672,323.88545374509846,21.20847660360488,71.92098788711762,5.405567222899759,1
1438,6.280905112787962,178.70720011619738,16950.01590699422,7.866135208545801,370.326349763824,388.552620694231,10.971431871144889,74.60802345456277,3.0212889092957425,0
640,,226.5483539155369,13584.49033849808,4.1906962110019705,374.15762079529134,335.37821151987544,9.147436118854102,82.86492862981396,2.364558911796688,0
1042,5.49948928649166,230.3087747295588,13902.968646212596,9.619574960906595,352.08433279750574,442.1670062352971,14.740787109276823,,5.8468269575803085,0
1490,6.792407468552389,306.6274814200808,28508.21692861284,6.811415524954471,293.0783048322926,306.11553927090324,9.006142613897111,60.9120335280757,2.5056504406363977,1
1399,5.202672012815987,195.32968870541464,23051.44185713561,6.959567222404004,245.72894850146668,473.5484840274566,11.659196215970724,49.5223302805099,3.9279805758489776,0
388,6.448931033409073,240.24477096583743,13979.165723295524,9.077984756164897,314.590477169241,473.75130164115615,17.416902640114927,84.0247863975403,3.6221955223639024,1
1476,6.730883601577178,192.43607640573344,22296.059652394422,7.450541237263744,,326.3507452027749,11.82740117330917,,4.359137363714963,0
1556,,158.20764744104997,45243.0289529302,4.064877887005874,247.1800381287815,399.7669648211219,16.086232449405315,53.502085762742944,4.108856703319134,1
976,6.86313624993993,194.58665933625852,23610.517563168363,8.193416004409773,346.7680518629708,439.2296156309026,14.659740899108272,89.02719616674977,4.319777194854658,0
122,,230.80948246855667,27418.781044480063,7.136498391730543,369.3100077981302,274.66059655361465,9.578584600170416,72.37690878332559,4.197595209206819,0
1085,,190.2191676186419,23094.87239357759,6.481985709898432,298.3561571484034,414.8891302666953,13.461794433552086,50.895233151800745,2.977047400244634,1
513,6.844350911056747,197.4604694131885,23608.862238919857,8.396404625630883,,526.425914653086,10.878096260626023,62.03714341178984,2.877062813201912,0
1917,6.8649167394504005,170.82779233185357,20464.77269438748,7.074062933998013,365.9413461121188,400.96527028732,14.003873508409184,51.60300428227774,4.493746769178872,1
268,6.869638941459091,251.2934475373417,21728.821295296457,8.803174745405899,279.7768565455964,539.466876868315,12.994140000006157,56.40970791971599,4.72670245351097,1
2104,,165.74022922121148,19919.324588818665,7.278151485586811,351.96505382122973,420.12071292258815,17.776053404705294,46.00234037719788,3.4280959259455384,0
2650,8.000775801322487,237.51925049670768,18419.132883475,8.323329911892767,308.0063209830255,396.3765542840935,13.49253564509769,82.7532777661235,4.519209517780029,0
1421,7.940713224453516,197.0499653137216,10762.938632419344,7.515814624361219,384.7911340697315,406.1167839661619,16.237265347286495,74.61165349978049,2.9901508910892183,0
3070,,216.2379750148496,20886.786562734203,7.326370088572682,303.49867186042536,269.8175391182222,15.252780400349536,104.68255316175272,3.860347610223498,0
220,,192.447171018824,18257.569271194705,7.472249065980871,313.7765457896923,462.40244905277575,13.932145376259996,53.18591655036131,4.358298340908286,0
2525,5.692124156757815,165.90628041516382,22396.209253823825,6.6826915019357935,309.1216019501163,530.072519956057,11.47201557102909,,4.682390726356548,0
1195,6.002414611941971,196.0029378293756,16136.433268527604,5.687754930947671,301.9809379319386,336.9141570845037,11.988323913721048,43.9126338097687,4.315308015041465,1
2822,6.844141767435719,184.39304269729797,41408.11482166175,6.459987321712143,,398.046804298961,13.166415750097483,68.89062012258368,3.412853174713619,1
1401,7.615556979306126,204.8699744563404,8403.284552226864,6.012315537887127,418.3094305908338,311.17895469026456,12.742328733030092,67.28232845720794,4.2431337337783965,0
373,8.027247869950068,193.3524163571854,7714.746969262334,6.087237734755403,,440.9389779950403,22.50467943991441,62.00704373230644,3.480640836854313,1
3262,8.378108022890373,198.5112126776972,28474.2025803626,6.477056754250701,319.47718727518304,499.86699387859846,15.389083407099406,35.22120041408733,4.524692969777054,1
3066,4.495357678948128,234.19191634157005,14080.833708523329,6.340682430161761,296.3142195689081,382.4080743898848,17.353544583874793,59.004349138760425,4.962899585062542,0
1875,,240.13457185335577,38097.32979626167,5.400497252176246,,359.5763336209988,13.514886515832416,72.7710171921469,3.2124926934616096,0
1867,,169.67353060135926,25541.152765221417,5.457299213311014,393.2646996081426,359.77813414088587,16.82030771639961,60.376041382505264,3.611330374366964,0
1147,7.860106421505122,182.0419861625088,34591.67814811829,6.18785720964272,287.22377860889384,285.22866098963453,14.365624861057768,74.88842167357646,3.499774683747187,1
3147,6.259267532952487,130.3742718610842,9734.677103081169,10.282328870705385,320.3597655205257,399.3507088667543,10.846787074769397,43.42019517432946,3.9321419587747375,1
2098,8.722311224490616,145.24661756982644,20256.353065853567,10.651998476491126,,612.3279735265342,13.053340105655025,94.8267062132825,3.009289196450496,0
585,6.665495068276907,222.48777206240769,25319.913867098738,4.970958566316776,339.0597495868991,318.5643303881261,19.368697905911915,72.71677464001053,3.928495392384576,0
350,9.158445163262003,186.67297297271332,15797.030395803244,8.151080662487415,333.8122637665636,425.75201760468025,12.182638877167337,112.6227330070513,4.525236730798256,1
2359,7.8519256917911475,235.33831153028973,14763.580113201528,7.741975288974793,338.6033223770302,505.6656389109513,11.863370355222798,49.59838149651444,5.20404417792976,1
3076,7.207538608272426,174.80516800528736,15796.3996983279,6.954041336732498,,555.5962106786567,14.171164146051638,60.53126977894993,4.295189193307992,0
1446,6.411525835916651,197.6848791283288,19505.296944750648,8.262397946352621,,436.0564852545443,12.90210860884531,,2.2006782017544677,0
823,6.784133023750861,212.44233820906925,12827.621006985364,7.403641894087093,,328.0335757343945,10.86177527103439,89.57703602607518,5.03582284435287,0
2786,9.794717848521511,254.42506637463424,12490.55827605843,5.992480374252229,291.19726053329634,576.0460834739301,11.665297002454563,80.69821421798687,2.807129774600525,1
967,6.062738419015513,224.84118059890832,25842.581279366528,9.46339068688187,,385.3916190709158,13.074749681829474,85.35121382015606,4.369454696832489,0
3018,,200.71720655652783,40581.48680123331,6.759980713834527,263.8764707538205,283.172007740677,14.9153250616626,58.87946652704952,4.008443471887594,0
2602,,159.39939804233876,61227.19600771213,3.713593555870997,312.97625428739843,377.0679724052103,17.24669811069532,82.19723305150072,3.860806603165301,0
1823,7.831117736766918,182.4738755722852,19130.961531432906,6.803061490988782,340.2759489465611,433.4604373010902,10.793995697990567,75.89570012242655,3.807997463749791,0
236,5.779673705175217,199.586080284079,24160.35432097404,9.458128323622883,,428.5532485327095,16.022503226193976,64.87270339736011,4.656377232957477,0
3241,6.79265509816682,241.72445271011424,9094.313300416155,6.435809198082079,338.5211762965584,361.1075365090635,14.502464254823336,45.428096504423245,1.9177543925715308,1
1589,7.007974587155316,248.90471157708896,26136.31357119588,7.773735987643992,335.0542435069422,403.7542555264207,10.90547625548146,75.33302516708788,4.628974863583534,1
364,4.99353073414005,242.6205031372363,13900.779270942352,6.467744129004743,,429.827818905013,17.274662564433015,61.245788356783336,3.153809336970371,1
1551,,166.91399143546516,24037.51049003736,7.1367126114855095,349.88527610338025,411.47846097100654,9.456473170031018,94.90112226620026,3.743703735181629,1
3163,8.379512703256566,164.1681664458238,24409.096794771765,8.199017231677784,,430.23892060778087,19.34998174851887,63.105234273754526,3.749818066435525,1
303,,181.6891637214258,27776.180257279146,7.589868762328599,298.2267188011107,417.63120188596497,8.630090797509979,72.92328887809563,3.8079200615963935,1
